 id,prompt,answer,family,rule_name,source,cot,has_cot
c6762dfb,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
jfzzaw gjfmam zja oltkar slznlr -> hatter chases the golden potion
zja gtauaw inwk kwfdm -> the clever bird draws
jfzzaw aystlwam zja iwnojz bap -> hatter explores the bright key
clema gjfmam iaplrk ofwkar -> mouse chases beyond garden
zja magwaz swnrgamm mzeknam -> the secret princess studies
Now, decrypt the following text: gfz maam zja mntuaw cnwwlw",cat sees the silver mirror,text_decryption,official_train,official_train,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'g' decrypts to 'c' (seen in 'jfzzaw gjfmam zja oltkar slznlr' -> 'hatter chases the golden potion'). 'f' decrypts to 'a' (seen in 'jfzzaw gjfmam zja oltkar slznlr' -> 'hatter chases the golden potion'). 'z' decrypts to 't' (seen in 'jfzzaw gjfmam zja oltkar slznlr' -> 'hatter chases the golden potion'). 'm' decrypts to 's' (seen in 'jfzzaw gjfmam zja oltkar slznlr' -> 'hatter chases the golden potion'). 'a' decrypts to 'e' (seen in 'jfzzaw gjfmam zja oltkar slznlr' -> 'hatter chases the golden potion'). 'j' decrypts to 'h' (seen in 'jfzzaw gjfmam zja oltkar slznlr' -> 'hatter chases the golden potion'). 'n' decrypts to 'i' (seen in 'jfzzaw gjfmam zja oltkar slznlr' -> 'hatter chases the golden potion'). 't' decrypts to 'l' (seen in 'jfzzaw gjfmam zja oltkar slznlr' -> 'hatter chases the golden potion'). 'u' decrypts to 'v' (seen in 'zja gtauaw inwk kwfdm' -> 'the clever bird draws'). 'w' decrypts to 'r' (seen in 'jfzzaw gjfmam zja oltkar slznlr' -> 'hatter chases the golden potion'). 'c' decrypts to 'm' (seen in 'clema gjfmam iaplrk ofwkar' -> 'mouse chases beyond garden'). 'l' decrypts to 'o' (seen in 'jfzzaw gjfmam zja oltkar slznlr' -> 'hatter chases the golden potion'). Decrypting 'gfz maam zja mntuaw cnwwlw' letter by letter gives 'cat sees the silver mirror'.,true
c67e461d,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
amhir fcpes fctrbj -> alice found forest
jwr aeihrej iaj iwabrb -> the ancient cat chases
kcpbr bjpshrb kax -> mouse studies map
kcpbr itrajrb erat hbmaes -> mouse creates near island
dhts staqb britrj -> bird draws secret
Now, decrypt the following text: wajjrt bjpshrb grv",hatter studies key,text_decryption,official_train,official_train,"",false
c6961082,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
55'82 = '27
27'50 = '23
54'75 = '21
84'23 = '61
64'64 = 0
Now, determine the result for: 69]99",6831,equation_symbol_transformation,official_train,official_train,"",false
c69805fe,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10010011 -> 11001001
01010110 -> 00101011
11000111 -> 11100011
00101000 -> 00010100
10011111 -> 11001111
01000011 -> 10100001
01001000 -> 00100100
11100011 -> 11110001
10011110 -> 01001111
00001110 -> 00000111

Now, determine the output for: 10010111",11001011,bit_manipulation,official_train,official_train,"A constant XOR does not fit (input XOR output is not the same across examples), so try rotating the input left before XOR-ing a fixed mask. Rotate the first input left by 7: 10010011 -> 11001001. Then 11001001 XOR 11001001 = 00000000, giving mask 00000000. Verify: rotate 01010110 left by 7 -> 00101011, then XOR 00000000 = 00101011, matching 00101011. The rule is: rotate left by 7, then XOR 00000000. Apply to the query: rotate 10010111 left by 7 -> 11001011, then XOR 00000000 = 11001011.",true
c69a5a03,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
1 -> I
81 -> LXXXI
32 -> XXXII
37 -> XXXVII
39 -> XXXIX
Now, write the number 57 in the Wonderland numeral system.",LVII,numeral_system,official_train,official_train,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 57 greedily: 50->L, 5->V, 1->I, 1->I, concatenating to LVII.",true
c69b17bf,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
)%-%> = `)
?>+)$ = &^
:&+/& = ??>
Now, determine the result for: )^-$)",?),equation_symbol_transformation,official_train,official_train,"",false
c6a1ba04,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010100 -> 00000001
01101000 -> 00000000
01011110 -> 10000000
11100000 -> 00000001
00101011 -> 11000000
00010001 -> 01000000
10101001 -> 01000001
00011100 -> 00000000

Now, determine the output for: 10011010",10000001,bit_manipulation,official_train,official_train,"",false
c6a5f3f8,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.11s, distance = 86.66 m
For t = 4.15s, distance = 154.31 m
For t = 4.56s, distance = 186.31 m
For t = 2.91s, distance = 75.87 m
Now, determine the falling distance for t = 4.23s given d = 0.5*g*t^2.",160.32,gravity_formula,official_train,official_train,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=3.11s, d=86.66 m: g = 2*86.66/3.11^2 = 17.92. Apply to t=4.23s: d = 0.5*17.92*4.23^2 = 160.32.",true
c6aa132c,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
26.33 m becomes 46.10
37.42 m becomes 65.51
49.55 m becomes 86.75
23.3 m becomes 40.79
Now, convert the following measurement: 39.97 m",69.98,unit_conversion,official_train,official_train,Each measurement is multiplied by a fixed factor. From '26.33 m becomes 46.10': factor = 46.10/26.33 = 1.751. Apply to 39.97 m: 39.97*1.751 = 69.99.,true
c6ac4d1d,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00100100 -> 11101111
00100010 -> 00110111
01010011 -> 11010010
00000011 -> 10010011
00101011 -> 00110011
11101111 -> 10100111
11110000 -> 00111111
00001110 -> 00000111

Now, determine the output for: 00101001",01111011,bit_manipulation,official_train,official_train,"",false
c6adc475,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
30.52 m becomes 43.64
27.51 m becomes 39.34
44.2 m becomes 63.21
Now, convert the following measurement: 12.65 m",18.09,unit_conversion,official_train,official_train,Each measurement is multiplied by a fixed factor. From '30.52 m becomes 43.64': factor = 43.64/30.52 = 1.43. Apply to 12.65 m: 12.65*1.43 = 18.09.,true
c6b21376,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
90 -> XC
52 -> LII
40 -> XL
Now, write the number 31 in the Wonderland numeral system.",XXXI,numeral_system,official_train,official_train,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 31 greedily: 10->X, 10->X, 10->X, 1->I, concatenating to XXXI.",true
c6c03357,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.89s, distance = 125.13 m
For t = 3.27s, distance = 88.42 m
For t = 2.54s, distance = 53.35 m
For t = 2.76s, distance = 62.99 m
Now, determine the falling distance for t = 1.38s given d = 0.5*g*t^2.",15.75,gravity_formula,official_train,official_train,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=3.89s, d=125.13 m: g = 2*125.13/3.89^2 = 16.54. Apply to t=1.38s: d = 0.5*16.54*1.38^2 = 15.75.",true
c6c3376a,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.45s, distance = 118.0 m
For t = 2.73s, distance = 44.41 m
For t = 1.73s, distance = 17.83 m
For t = 1.25s, distance = 9.31 m
Now, determine the falling distance for t = 1.64s given d = 0.5*g*t^2.",16.03,gravity_formula,official_train,official_train,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=4.45s, d=118.0 m: g = 2*118.0/4.45^2 = 11.92. Apply to t=1.64s: d = 0.5*11.92*1.64^2 = 16.03.",true
c6c75305,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""$+}% = }%""$
\$+(` = (`\$
""}*\"" = >""/""
Now, determine the result for: `}*//",/\}%,equation_symbol_transformation,official_train,official_train,"",false
c6ccffe6,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
45 -> XLV
25 -> XXV
46 -> XLVI
85 -> LXXXV
26 -> XXVI
Now, write the number 62 in the Wonderland numeral system.",LXII,numeral_system,official_train,official_train,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 62 greedily: 50->L, 10->X, 1->I, 1->I, concatenating to LXII.",true
c6d3c9a4,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.82s, distance = 76.46 m
For t = 4.41s, distance = 101.9 m
For t = 3.48s, distance = 63.45 m
For t = 4.47s, distance = 104.69 m
For t = 2.79s, distance = 40.79 m
Now, determine the falling distance for t = 3.57s given d = 0.5*g*t^2.",66.78,gravity_formula,official_train,official_train,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=3.82s, d=76.46 m: g = 2*76.46/3.82^2 = 10.48. Apply to t=3.57s: d = 0.5*10.48*3.57^2 = 66.78.",true
c6da25af,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
65+76 = 2573
21:89 = 68
13+76 = 7702
Now, determine the result for: 16}95",121,equation_symbol_transformation,official_train,official_train,"",false
c6e60b82,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
#[<#| = :>
()%\} = #\
)#%:} = )@
Now, determine the result for: #[<[|",@),equation_symbol_transformation,official_train,official_train,"",false
c6f31b15,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
78 -> LXXVIII
47 -> XLVII
77 -> LXXVII
Now, write the number 9 in the Wonderland numeral system.",IX,numeral_system,official_train,official_train,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 9 greedily: 9->IX, concatenating to IX.",true
c6f514af,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
tpmub hfwjn mjcmnb ytsnbj -> alice found inside garden
xwsxpb cbbc tlfrb mcptjn -> turtle sees above island
itxxbs nsbtkc xib emcb usacxtp -> hatter dreams the wise crystal
stllmx etxuibc xib upbrbs qba -> rabbit watches the clever key
lmsn nstec mjcmnb mcptjn -> bird draws inside island
Now, decrypt the following text: xbtuibs sbtnc cbusbx",teacher reads secret,text_decryption,official_train,official_train,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'x' decrypts to 't' (seen in 'xwsxpb cbbc tlfrb mcptjn' -> 'turtle sees above island'). 'b' decrypts to 'e' (seen in 'tpmub hfwjn mjcmnb ytsnbj' -> 'alice found inside garden'). 't' decrypts to 'a' (seen in 'tpmub hfwjn mjcmnb ytsnbj' -> 'alice found inside garden'). 'u' decrypts to 'c' (seen in 'tpmub hfwjn mjcmnb ytsnbj' -> 'alice found inside garden'). 'i' decrypts to 'h' (seen in 'itxxbs nsbtkc xib emcb usacxtp' -> 'hatter dreams the wise crystal'). 's' decrypts to 'r' (seen in 'tpmub hfwjn mjcmnb ytsnbj' -> 'alice found inside garden'). 'n' decrypts to 'd' (seen in 'tpmub hfwjn mjcmnb ytsnbj' -> 'alice found inside garden'). 'c' decrypts to 's' (seen in 'tpmub hfwjn mjcmnb ytsnbj' -> 'alice found inside garden'). Decrypting 'xbtuibs sbtnc cbusbx' letter by letter gives 'teacher reads secret'.,true
c6fa3e3f,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001010 -> 00000010
01101011 -> 00011010
01001001 -> 00010010
00100000 -> 00001000
11011100 -> 00110111
00000010 -> 00000000
10010100 -> 00100101
11100101 -> 00111001
01100000 -> 00011000
11101100 -> 00111011

Now, determine the output for: 11001101",00110011,bit_manipulation,official_train,official_train,"",false
c6fe6285,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
95 -> XCV
98 -> XCVIII
93 -> XCIII
40 -> XL
47 -> XLVII
Now, write the number 42 in the Wonderland numeral system.",XLII,numeral_system,official_train,official_train,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 42 greedily: 40->XL, 1->I, 1->I, concatenating to XLII.",true
c70056a7,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
74 -> LXXIV
43 -> XLIII
34 -> XXXIV
62 -> LXII
Now, write the number 97 in the Wonderland numeral system.",XCVII,numeral_system,official_train,official_train,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 97 greedily: 90->XC, 5->V, 1->I, 1->I, concatenating to XCVII.",true
c7010f8f,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.54s, distance = 42.42 m
For t = 3.47s, distance = 40.75 m
For t = 1.86s, distance = 11.71 m
For t = 1.11s, distance = 4.17 m
Now, determine the falling distance for t = 1.87s given d = 0.5*g*t^2.",11.84,gravity_formula,official_train,official_train,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=3.54s, d=42.42 m: g = 2*42.42/3.54^2 = 6.77. Apply to t=1.87s: d = 0.5*6.77*1.87^2 = 11.84.",true
c7077b21,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010101 -> 01011101
01010001 -> 00010101
11101011 -> 10011110
11011100 -> 01001101
01110000 -> 00000111
11011111 -> 00011101
01001110 -> 00100100
11011000 -> 10001101
11010000 -> 00001101

Now, determine the output for: 01100011",00010110,bit_manipulation,official_train,official_train,"",false
c708be9a,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.14s, distance = 4.8 m
For t = 4.69s, distance = 81.26 m
For t = 4.33s, distance = 69.26 m
For t = 4.05s, distance = 60.59 m
For t = 4.57s, distance = 77.15 m
Now, determine the falling distance for t = 2.27s given d = 0.5*g*t^2.",19.04,gravity_formula,official_train,official_train,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=1.14s, d=4.8 m: g = 2*4.8/1.14^2 = 7.39. Apply to t=2.27s: d = 0.5*7.39*2.27^2 = 19.04.",true
c70fbbb3,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
6.2 m becomes 12.34
10.4 m becomes 20.71
21.82 m becomes 43.44
9.73 m becomes 19.37
42.61 m becomes 84.84
Now, convert the following measurement: 32.27 m",64.25,unit_conversion,official_train,official_train,Each measurement is multiplied by a fixed factor. From '6.2 m becomes 12.34': factor = 12.34/6.2 = 1.991. Apply to 32.27 m: 32.27*1.991 = 64.25.,true
c711f9dd,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00101110 -> 01011100
10010011 -> 00100111
10101000 -> 01010001
00100110 -> 01001100
11011111 -> 00111111
01110110 -> 01101100
10110100 -> 01101001
01110011 -> 00100110
00111000 -> 01110000

Now, determine the output for: 01100000",11000000,bit_manipulation,official_train,official_train,"",false
